cik,AssetsCurrent_USD,Assets_USD,CashAndCashEquivalentsAtCarryingValue_USD,CommonStockSharesAuthorized_shares,CommonStockSharesIssued_shares,CommonStockValue_USD,LiabilitiesAndStockholdersEquity_USD,LiabilitiesCurrent_USD,Liabilities_USD,RetainedEarningsAccumulatedDeficit_USD,StockholdersEquity_USD
1619227,0.0,0.0,0.0,500000000.0,319385.0,128437821.0,0.0,205116.0,384858.0,-128726463.0,-384858.0
1787414,,740904878.0,80385739.0,30000000.0,13157525.0,131575.0,740904878.0,,612436802.0,77359737.0,128468076.0
1627606,,,,,,,,,,,
764180,7117000000.0,47414000000.0,4945000000.0,12000000000.0,2805961317.0,935000000.0,47414000000.0,9063000000.0,44449000000.0,34679000000.0,2839000000.0
1393612,,112889000000.0,13564000000.0,2000000000.0,567898063.0,6000000.0,112889000000.0,,102005000000.0,19955000000.0,10884000000.0
1099219,,795146000000.0,19795000000.0,3000000000.0,1181614288.0,12000000.0,795146000000.0,,720329000000.0,36491000000.0,74558000000.0
1831631,,10893228000.0,284224000.0,,,,10893228000.0,,9236615000.0,0.0,
1098009,217609.0,368939.0,62651.0,,20236021836.0,0.0,368939.0,517862.0,619769.0,-3325582.0,-250829.0
887905,,1459486000.0,7772000.0,60000000.0,39242000.0,392000.0,1459486000.0,,683680000.0,,767402000.0
912544,,,,,,,,,,,3488808.0
35527,,204680000000.0,,2000000000.0,,2051000000.0,204680000000.0,,181569000000.0,18384000000.0,23111000000.0
814052,,,,,,,,,,,
1035267,6625900000.0,11168900000.0,1622600000.0,600000000.0,353100000.0,400000.0,11168900000.0,965200000.0,1409800000.0,3261300000.0,9731500000.0
1786352,3985107000.0,4082417000.0,1568684000.0,,,2000.0,4082417000.0,2256066000.0,3205669000.0,-178877000.0,876748000.0
1221029,,,,,,,,,,,
1833769,68334000.0,71526000.0,62676000.0,,,61.0,71526000.0,4116000.0,4294000.0,-71469000.0,-61054000.0
1300514,5707000000.0,20807000000.0,2082000000.0,1000000000.0,833000000.0,1000000.0,20807000000.0,2816000000.0,17269000000.0,813000000.0,2973000000.0
1634379,102023000.0,104236000.0,24393000.0,200000000.0,26005934.0,3000.0,104236000.0,4026000.0,,-120746000.0,89279000.0
1552000,1515000000.0,36414000000.0,15000000.0,,,,36414000000.0,2086000000.0,22429000000.0,,
1715497,140800000.0,3171100000.0,19200000.0,119326923.0,110159352.0,11000000.0,3171100000.0,96000000.0,2134300000.0,-895200000.0,1036800000.0
1758009,,15268051.0,15196322.0,250000000.0,27966096.0,2797.0,15268051.0,,693207.0,-53495235.0,14574844.0
1157647,,2365886000.0,,75000000.0,25276193.0,253000.0,2365886000.0,,2139246000.0,88354000.0,226640000.0
1826018,87469000.0,154887000.0,80848000.0,144250000.0,30398000.0,3000.0,154887000.0,26267000.0,66572000.0,-256277000.0,-202112000.0
910073,,56306000000.0,1948000000.0,900000000.0,490439070.0,5000000.0,56306000000.0,,49464000000.0,494000000.0,6842000000.0
1467760,,6940020000.0,325498000.0,450000000.0,139295867.0,1393000.0,6940020000.0,,4669491000.0,-438724000.0,2270529000.0
890066,,419486000.0,,15000000.0,2842040.0,2842000.0,419486000.0,,382393000.0,23071000.0,37093000.0
1567771,1915.0,803276.0,1915.0,,,,803276.0,3784924.0,4442381.0,-11030550.0,-3639105.0
1650664,419087000.0,572602000.0,139682000.0,195000000.0,62689457.0,6000.0,572602000.0,58208000.0,179016000.0,-665197000.0,393586000.0
1604627,66788000.0,137616000.0,5663000.0,265000000.0,131962000.0,132000.0,137616000.0,43163000.0,48239000.0,-145100000.0,89377000.0
923571,266440000.0,1179590000.0,5505000.0,,,,1179590000.0,359252000.0,,-2430000.0,259405000.0
1379785,,,,,,,,,,,717804000.0
353569,1142402000.0,1871164000.0,489941000.0,97500000.0,42290000.0,42000.0,1871164000.0,336961000.0,,944971000.0,1332703000.0
1296445,779154000.0,3888987000.0,448252000.0,200000000.0,55983259.0,56000.0,3888987000.0,248647000.0,1937720000.0,550103000.0,1805985000.0
1075531,12206000000.0,21874000000.0,10562000000.0,1000000000.0,63406451.0,0.0,21874000000.0,3425000000.0,16981000000.0,23288000000.0,4893000000.0
771266,39456180.0,47549147.0,17112869.0,150000000.0,91059407.0,880075.0,47549147.0,16882509.0,19250552.0,-305648025.0,28435431.0
1781335,6493000000.0,10710000000.0,1782000000.0,2000000000.0,433400000.0,59000000.0,10710000000.0,6673000000.0,13911000000.0,-3106000000.0,-3862000000.0
1524741,486313000.0,2246947000.0,150920000.0,500000000.0,83143176.0,827000.0,2246947000.0,194895000.0,1620156000.0,-395496000.0,615260000.0
1022079,3058000000.0,14026000000.0,1158000000.0,600000000.0,217000000.0,2000000.0,14026000000.0,1776000000.0,,9303000000.0,6759000000.0
1828325,34012.0,299945.0,34012.0,,,,299945.0,278237.0,278237.0,-3292.0,21708.0
1722438,1327737.0,363033000.0,111893000.0,,62832307.0,1000.0,363033000.0,115461.0,175002000.0,-79123000.0,188031000.0
1861645,43514.0,43514.0,,,,250175000.0,43514.0,35172.0,,-250166658.0,8342.0
1692830,73786000.0,81033000.0,36326000.0,300000000.0,17436978.0,2000.0,81033000.0,8046000.0,9097000.0,-90564000.0,71936000.0
1107280,,496272.0,490190.0,500000000.0,86522569.0,43788464.0,496272.0,168067.0,,-44159180.0,328205.0
1509957,2816866.0,3911621.0,457798.0,1500000000.0,369639.0,30874270.0,3911621.0,2225172.0,2435604.0,-65597264.0,1476017.0
1793330,2017.0,2017.0,2017.0,300000000.0,100000.0,1000.0,2017.0,223929.0,223929.0,-231912.0,-221912.0
1418100,1638000000.0,6230000000.0,750000000.0,550000000.0,83781354.0,,6230000000.0,1113000000.0,5841000000.0,-976000000.0,260000000.0
12239,27731000.0,30495000.0,2715000.0,100000000.0,34920222.0,3000.0,30495000.0,877000.0,877000.0,-156603000.0,29618000.0
1744781,237225812.0,283035922.0,,,,,283035922.0,126169649.0,130794659.0,117340736.0,152241263.0
1045742,91166000.0,190564000.0,,10000000.0,1555175.0,2000.0,190564000.0,52842000.0,141979000.0,-11016000.0,48987000.0
1538210,8392437.0,11301070.0,5031079.0,250000000.0,1256609.0,126.0,11301070.0,27026798.0,27055262.0,-77582005.0,-69374941.0
351834,249323000.0,585615000.0,251000.0,,90194220000.0,,585615000.0,136451000.0,252686000.0,-147741000.0,218029000.0
1375205,5082000.0,81830000.0,4268000.0,,216782694.0,,81830000.0,3584000.0,,-180177000.0,34096000.0
1054905,566200000.0,1397400000.0,105300000.0,40000000.0,29554500.0,300000.0,1397400000.0,252400000.0,,758600000.0,944400000.0
1745931,755952.0,890489.0,721529.0,100000000.0,2556428.0,2556.0,890490.0,451664.0,511123.0,-967401.0,385950.0
45012,9475000000.0,20680000000.0,2563000000.0,2000000000.0,1066000000.0,2666000000.0,20680000000.0,4421000000.0,15697000000.0,8691000000.0,4974000000.0
1439264,2650.0,2650.0,1360.0,1970000000.0,1867681876.0,186768.0,2650.0,4282.0,4282.0,-14036293.0,-1632.0
1806952,617547000.0,908280000.0,140406000.0,264905000.0,15570000.0,2000.0,908280000.0,49285000.0,189840000.0,-334143000.0,-292528000.0
1822250,2314000000.0,2397000000.0,1965000000.0,3500000000.0,587000000.0,,2397000000.0,1332000000.0,1370000000.0,-2184000000.0,1027000000.0
1126328,,296627700000.0,2849800000.0,2500000000.0,481900000.0,4800000.0,296627700000.0,,279754800000.0,11838000000.0,16558900000.0
1805387,390560000.0,445273000.0,383623000.0,500000000.0,127123954.0,13000.0,445273000.0,29548000.0,60753000.0,-390910000.0,384520000.0
1651308,4960690000.0,5600757000.0,1381950000.0,9500000000.0,1190821941.0,118000.0,5600757000.0,1075199000.0,1731514000.0,-3552749000.0,3869243000.0
1434868,345896000.0,353258000.0,304962000.0,120000000.0,27910366.0,26000.0,353258000.0,94069000.0,449392000.0,-838817000.0,-96134000.0
1414953,341588.0,,50233.0,40000000.0,30610240.0,30611.0,341588.0,91675.0,,-23430337.0,229913.0
1808898,14383000.0,15512000.0,14010000.0,10000000.0,4540469.0,4000.0,15512000.0,779000.0,887000.0,-122207000.0,14625000.0
1816696,516847.0,77517635.0,406381.0,,,220.0,77517635.0,111248.0,16170938.0,-2256654.0,5000004.0
1724670,898000000.0,5202000000.0,224000000.0,750000000.0,166765525.0,2000000.0,5202000000.0,1072000000.0,3794000000.0,-669000000.0,1408000000.0
1057060,558386000.0,964888000.0,120939000.0,40000000.0,28393710.0,28000.0,964888000.0,321184000.0,482306000.0,301299000.0,482582000.0
1552189,11522227.0,31361830.0,84379.0,650000000.0,16915706.0,1692.0,31361830.0,18262480.0,24653531.0,-11982614.0,6708299.0
1383082,,648871993.0,,,,,648871993.0,,408560.0,,648463433.0
1473844,,3949217000.0,,90000000.0,25458816.0,255000.0,3949217000.0,,3402766000.0,214456000.0,546451000.0
96943,1422425000.0,7152559000.0,375880000.0,200000000.0,47812000.0,47812000.0,7152559000.0,540027000.0,3816102000.0,3096228000.0,3336457000.0
1769725,,99896000.0,,9000000.0,1210902.0,12000.0,99896000.0,,77956000.0,12171000.0,21940000.0
1842373,0.0,138107.0,,,,,138107.0,143570.0,143570.0,-5463.0,-5463.0
1037646,1056904000.0,2814549000.0,94254000.0,125000000.0,44786011.0,448000.0,2814549000.0,840327000.0,2531874000.0,5095596000.0,282675000.0
1419041,59898000.0,61239000.0,58765000.0,200000000.0,12830598.0,13000.0,61239000.0,2259000.0,,-51457000.0,58980000.0
1596946,167639000.0,246635000.0,3401000.0,,101075845.0,540819000.0,246635000.0,50409000.0,244391000.0,-560571000.0,2244000.0
1331875,,50455000000.0,2719000000.0,600000000.0,322622948.0,0.0,50455000000.0,,42063000000.0,2394000000.0,8351000000.0
56978,949611000.0,1146770000.0,239670000.0,200000000.0,85364000.0,538449000.0,1146770000.0,200690000.0,339154000.0,655795000.0,807616000.0
1674365,149604000.0,150606000.0,141028000.0,150000000.0,63257000.0,633000.0,150606000.0,4583000.0,4697000.0,-213001000.0,145909000.0
1539838,602000000.0,17619000000.0,104000000.0,400000000.0,158088182.0,,17619000000.0,1236000000.0,7815000000.0,-3864000000.0,8794000000.0
1267612,,,,,,,,,,,
1289340,52716739.0,55455825.0,43939512.0,300000000.0,73694203.0,73694.0,55455825.0,13573186.0,15226584.0,-487959233.0,34624000.0
906107,,20286891000.0,42591000.0,1000000000.0,372302000.0,3723000.0,20286891000.0,,9184454000.0,1399715000.0,10525651000.0
707605,,1282733000.0,31504000.0,30000000.0,26688963.0,267000.0,1282733000.0,,1178334000.0,54641000.0,104399000.0
1699039,35700000.0,240600000.0,2800000.0,,,,240600000.0,33000000.0,55800000.0,-18400000.0,101900000.0
737468,,5713169000.0,,60000000.0,17363457.0,1085000.0,5713169000.0,,5178974000.0,418246000.0,534195000.0
1681682,8207736.0,8764976.0,,80000000.0,34049704.0,3404.0,8764976.0,986663.0,1595655.0,-57338489.0,7169322.0
1643154,45623000.0,353133000.0,,,171718000.0,,353133000.0,231879000.0,305804000.0,-724142000.0,47329000.0
1841925,29976000.0,35126000.0,18698000.0,,,,35126000.0,122199000.0,136618000.0,-153264000.0,-110312000.0
1493225,,5514544000.0,87544000.0,150000000.0,64770875.0,648000.0,5514544000.0,,4760563000.0,338093000.0,753981000.0
1805284,,37534602000.0,1971085000.0,,,,37534602000.0,,29652446000.0,207422000.0,
7084,27286000000.0,49719000000.0,666000000.0,1000000000.0,,2824000000.0,49719000000.0,18182000000.0,,19780000000.0,
1083522,8244000.0,9053000.0,4614000.0,100000000.0,61975748.0,73953000.0,9053000.0,2486000.0,4674000.0,-69985000.0,4379000.0
1624512,61403000.0,139953000.0,13460000.0,200000000.0,,6000.0,139953000.0,40392000.0,66609000.0,-47498000.0,44468000.0
1800682,111019000.0,614190000.0,1037124.0,,,,614190000.0,67180000.0,564565000.0,-107832000.0,49625000.0
868780,922931000.0,1220661000.0,155576000.0,50000000.0,32168740.0,322000.0,1220661000.0,322645000.0,,789152000.0,853559000.0
1364742,,176982000000.0,8664000000.0,500000000.0,172075373.0,2000000.0,176982000000.0,,139326000000.0,,35283000000.0
1800,20441000000.0,72548000000.0,6838000000.0,2400000000.0,1981156896.0,24145000000.0,72548000000.0,11907000000.0,,27627000000.0,32784000000.0
1102993,748811000.0,1006432000.0,654152000.0,200000000.0,70264265.0,70000.0,1006432000.0,208551000.0,762498000.0,-391885000.0,243934000.0
1393883,33485000.0,240987000.0,4542000.0,240000000.0,71233000.0,714000.0,240987000.0,65385000.0,113417000.0,53971000.0,127570000.0
1564408,3337975000.0,5024238000.0,545618000.0,,,,5024238000.0,667327000.0,2694262000.0,-7891542000.0,2329976000.0
945828,1543929.0,2614368.0,626614.0,100000000.0,71422868.0,71423.0,2614368.0,673001.0,1108952.0,-61308040.0,1505416.0
1549966,,213804000.0,62498000.0,,,,213804000.0,,110405000.0,19498000.0,70679000.0
1186258,,4862000.0,,,,,4862000.0,,105000.0,,
1438423,28197000.0,32529000.0,14599000.0,100000000.0,19031556.0,2000.0,32529000.0,10237000.0,15117000.0,-157174000.0,17412000.0
1708599,2283000.0,3925000.0,527000.0,100000000.0,37691047.0,4000.0,3925000.0,5357000.0,9321000.0,-97073000.0,-5116000.0
1172724,,,,,,,,,,,
1527636,2814419000.0,3636911000.0,268387000.0,400000000000.0,479219628.0,1240000.0,3636911000.0,641484000.0,754338000.0,2063691000.0,2701262000.0
1636050,97032000.0,98964000.0,81019000.0,1000000000.0,56602626.0,1000.0,98964000.0,8949000.0,9935000.0,-787738000.0,89029000.0
1801368,561047000.0,1074288000.0,519652000.0,450000000.0,170719979.0,17000.0,1074288000.0,43061000.0,220411000.0,-62622000.0,853877000.0
1841004,,,,,,,,,,,0.0
1631256,,151578000.0,3807000.0,,,,151578000.0,,111738000.0,,39590000.0
1393548,,,,,,,,,,,3417000.0
822818,1525722000.0,4131520000.0,,80000000.0,54772696.0,548000.0,4131520000.0,636145000.0,,969731000.0,1341551000.0
310354,327116000.0,958657000.0,109110000.0,60000000.0,27984278.0,41976000.0,958657000.0,117886000.0,,843038000.0,498190000.0
1819584,81655000.0,181793000.0,58806000.0,152901000.0,24696437.0,1000.0,181793000.0,52914000.0,138096000.0,-152136000.0,-138902000.0
1383149,,93936526.0,,,,,93936526.0,,304488.0,,93632038.0
1038277,3994377.0,17096749.0,1113032.0,750000000.0,424344298.0,4243443.0,17096749.0,5662052.0,14209497.0,-125861734.0,573546.0
1349929,1787000.0,4049000.0,792000.0,100000000.0,2594000.0,0.0,4049000.0,2049000.0,11482000.0,-37954000.0,-36440000.0
763907,,1733414000.0,149432000.0,25000000.0,6992911.0,70000.0,1733414000.0,,1602367000.0,129691000.0,131047000.0
1725332,,,,,,,,,,,
1852575,,,,,,,,,,,
1541157,14577657.0,14604807.0,14055777.0,15000000000.0,4759731923.0,384733.0,14604807.0,,5220488.0,-182280811.0,9384319.0
1001082,7022158000.0,38239947000.0,3370092000.0,,,,38239947000.0,6084746000.0,24108654000.0,8374975000.0,13780155000.0
1163609,138764381.0,225823047.0,3650950.0,,,,225823047.0,107372465.0,,,
799850,,741937000.0,4161000.0,50000000.0,13575171.0,136000.0,741937000.0,,378263000.0,521488000.0,363174000.0
1531978,71795000.0,97583000.0,17501000.0,72187845.0,47567010.0,467000.0,97583000.0,22068000.0,26098000.0,12418000.0,30393000.0
1864055,2192192.0,2192192.0,19402.0,50000000.0,16191529.0,16191.0,2192192.0,2100912.0,,-41048510.0,91280.0
1839990,,,,,,,,,,,0.0
1293135,,,,,,,,,,,
1847462,,,,,,,,,,,
1840439,62223000.0,62526000.0,61695000.0,300000000.0,11953107.0,1000.0,62526000.0,1619000.0,1619000.0,-8175000.0,5169000.0
1834622,424414000.0,2607150000.0,114864000.0,750000000.0,3846960.0,3000.0,2607150000.0,218654000.0,1803389000.0,202997000.0,209261000.0
1391135,3264777.0,27827065.0,439080.0,100000000.0,6485236.0,6485.0,27827065.0,2308722.0,6208345.0,-17141175.0,21618720.0
889123,,84321000.0,364000.0,,,,84321000.0,,5968000.0,,
827054,2152500000.0,16576100000.0,370700000.0,450000000.0,280724898.0,300000.0,16576100000.0,2522200000.0,,3384100000.0,5297000000.0
1096934,530559.0,14857180.0,341007.0,2800000.0,2602240.0,325280.0,14857180.0,569284.0,813769.0,-13721203.0,14043411.0
1847513,,,0.0,,,,,,,,0.0
1062822,157719000.0,203788000.0,126263000.0,225000000.0,142289000.0,142000.0,203788000.0,46806000.0,47417000.0,-1400018000.0,156371000.0
56047,1047971000.0,5924174000.0,80338000.0,120000000.0,65472000.0,6547000.0,5924174000.0,466032000.0,,2593393000.0,3084306000.0
1815974,,,,,,,,,,,-719018.0
1361658,,7613000000.0,1196000000.0,600000000.0,221755960.0,2000000.0,7613000000.0,,8581000000.0,1390000000.0,-975000000.0
846475,63023000.0,72175000.0,,100000000.0,39739368.0,36000.0,72175000.0,10117000.0,15320000.0,23430000.0,56855000.0
1492422,917192000.0,960569000.0,565779000.0,200000000.0,76130000.0,8000.0,960569000.0,128327000.0,756012000.0,-926347000.0,204557000.0
1557798,9968.0,9968.0,3968.0,100000000.0,2450148.0,245.0,9968.0,299194.0,299194.0,-1416777.0,-289226.0
1124610,8612000000.0,29016000000.0,4692000000.0,,,,29016000000.0,8386000000.0,19965000000.0,7067000000.0,9051000000.0
1364954,1182955000.0,2251258000.0,479853000.0,400000000.0,129343524.0,129000.0,2251258000.0,109732000.0,1641623000.0,-422601000.0,609635000.0
1696025,44.0,44.0,44.0,200000000.0,75825000.0,75825.0,44.0,96963.0,96963.0,-113119.0,-96919.0
1398137,613000.0,702000.0,372000.0,100000000.0,59557830.0,59000.0,702000.0,8901000.0,9438000.0,-40981000.0,-8736000.0
877860,,3120489000.0,43344000.0,100000000.0,45185992.0,452000.0,3120489000.0,,1597544000.0,,1512234000.0
1598110,1061431000.0,1562352000.0,499992000.0,250000000.0,39034759.0,101000.0,1562352000.0,247013000.0,855064000.0,221020000.0,707288000.0
1832415,463000.0,6387000.0,123000.0,13265000.0,11146510.0,1000.0,6387000.0,613000.0,13145000.0,-31408000.0,-6758000.0
1381197,,95679000000.0,4292000000.0,,,,95679000000.0,,86676000000.0,683000000.0,1951000000.0
1584549,101808000.0,354031000.0,21640000.0,,66911811.0,145668000.0,354031000.0,72280000.0,148748000.0,35858000.0,205283000.0
1818794,349087000.0,353334000.0,300852000.0,200000000.0,45446903.0,5000.0,353334000.0,10967000.0,10967000.0,-79183000.0,342367000.0
1642159,670449.0,694082.0,84402.0,1000000000.0,35201513.0,3520.0,694082.0,594903.0,594903.0,-1261140.0,99179.0
1351636,31136000.0,66320000.0,16043000.0,500000000.0,11538998.0,58000.0,66320000.0,30979000.0,32015000.0,-94354000.0,34305000.0
1835205,175366.0,676366.0,175366.0,,,,676366.0,657125.0,657125.0,-5759.0,19241.0
1161582,1933185.0,4355229.0,383144.0,740000000.0,51843221.0,388587.0,4355229.0,10426505.0,1103196.0,-154841370.0,-7174472.0
887936,1129707000.0,2777363000.0,294953000.0,75000000.0,34481000.0,345000.0,2777363000.0,670171000.0,1377182000.0,1506271000.0,1400181000.0
1499961,13968158.0,26826730.0,4541013.0,100000000.0,4997349.0,499.0,26826730.0,15070450.0,24344658.0,-184692067.0,-43994064.0
1426945,493475000.0,963944000.0,41297000.0,100000000.0,31731798.0,3000.0,963944000.0,377135000.0,564575000.0,151780000.0,399369000.0
1065837,3344351000.0,5812369000.0,1370826000.0,,,,5812369000.0,1212706000.0,3086706000.0,2136400000.0,2481435000.0
1854270,,,,,,,,,,,-58713000.0
1514183,1426664.0,1426664.0,1128389.0,500000000.0,85141956.0,8514.0,1426664.0,141723.0,145969.0,-5762321.0,1280695.0
937098,2160000000.0,3043000000.0,301000000.0,750000000.0,66456663.0,,3043000000.0,1870000000.0,2436000000.0,-144000000.0,607000000.0
1128353,211125.0,374970.0,86820.0,100000000.0,36380690.0,36381.0,374970.0,9887095.0,9960195.0,-38914627.0,-9585225.0
857005,936204000.0,3448888000.0,398697000.0,500000000.0,116664000.0,1167000.0,3448888000.0,712238000.0,1953959000.0,-38752000.0,1494929000.0
1624517,,,,1500000000.0,,,,,,,-1844084.0
1350420,20326857.0,65115703.0,9051499.0,,,,65115703.0,7906693.0,,-15012963.0,31477142.0
1069899,477167000.0,803651000.0,34534000.0,,,,803651000.0,166903000.0,590329000.0,198454000.0,213322000.0
82473,2092532.0,15393108.0,1702755.0,,18626215.0,20027402.0,15393108.0,2156011.0,12883536.0,,6090430.0
1936737,,,,,,,,,,,2179000000.0
1781730,,1867293000.0,201270000.0,50000000.0,6350184.0,6350000.0,1867293000.0,,1745575000.0,24605000.0,120416000.0
1821349,,,,,,,,,,,
1335112,12946912.0,29940103.0,3478889.0,250000000.0,15557439.0,1556.0,29940103.0,5519527.0,6036595.0,-62123326.0,23903508.0
1829802,20076000.0,21428000.0,16596000.0,250000000.0,1875422.0,,21428000.0,4830000.0,5535000.0,-112412000.0,-56443000.0
1404655,1456921000.0,1973366000.0,378123000.0,500000000.0,46115000.0,46000.0,1973366000.0,445501000.0,1210711000.0,-483161000.0,762655000.0
1603978,97681907.0,125776503.0,95751160.0,80000000.0,55497133.0,55497.0,125776503.0,2082525.0,10901342.0,-148542194.0,114875161.0
908937,967000000.0,10333000000.0,71000000.0,9000000000.0,4176000000.0,4000000.0,10333000000.0,3167000000.0,12618000000.0,-2285000000.0,-2285000000.0
1836935,,216584.0,,,,,216584.0,196584.0,196584.0,-5000.0,20000.0
1713443,,,,,,,,,,,
1434737,80746.0,355746.0,342.0,140000000.0,7361005.0,7361.0,355746.0,894984.0,894984.0,-1488654.0,-539238.0
1110611,127467000.0,156718000.0,58243000.0,50000000.0,10896137.0,1000.0,156718000.0,116768000.0,146517000.0,-171263000.0,-143656000.0
1661460,313996000.0,371484000.0,83966000.0,250000000.0,61860897.0,6000.0,371484000.0,30025000.0,109516000.0,-281885000.0,261968000.0
1027838,123613000.0,174087000.0,47855000.0,300000000.0,19492718.0,19000.0,174087000.0,26714000.0,49337000.0,20056000.0,124750000.0
350852,,5139141000.0,338235000.0,25000000.0,,,5139141000.0,,4484276000.0,326738000.0,654865000.0
63276,2496691000.0,5534890000.0,762181000.0,1000000000.0,441400000.0,441369000.0,5534890000.0,1355379000.0,,1553610000.0,610144000.0
